Date,Close,Date,Close,Date,Close,Date,Close,Date,Close
11/08/2020 16:00:00,130.49,11/08/2020 16:00:00,105.12,11/08/2020 16:00:00,78.87,11/08/2020 16:00:00,205,11/08/2020 16:00:00,47.93
12/08/2020 16:00:00,131.79,12/08/2020 16:00:00,105.22,12/08/2020 16:00:00,79.29,12/08/2020 16:00:00,206.02,12/08/2020 16:00:00,48.43
13/08/2020 16:00:00,130.96,13/08/2020 16:00:00,106.52,13/08/2020 16:00:00,79.02,13/08/2020 16:00:00,206.49,13/08/2020 16:00:00,48.38
14/08/2020 16:00:00,130.53,14/08/2020 16:00:00,106.43,14/08/2020 16:00:00,78.37,14/08/2020 16:00:00,207.03,14/08/2020 16:00:00,48.45
17/08/2020 16:00:00,129.37,17/08/2020 16:00:00,105.66,17/08/2020 16:00:00,78.95,17/08/2020 16:00:00,208.67,17/08/2020 16:00:00,48.21
18/08/2020 16:00:00,128.92,18/08/2020 16:00:00,106.97,18/08/2020 16:00:00,78.99,18/08/2020 16:00:00,210.32,18/08/2020 16:00:00,48.42
19/08/2020 16:00:00,127.77,19/08/2020 16:00:00,108.39,19/08/2020 16:00:00,77.63,19/08/2020 16:00:00,209.51,19/08/2020 16:00:00,47.37
20/08/2020 16:00:00,128.12,20/08/2020 16:00:00,108.01,20/08/2020 16:00:00,77.22,20/08/2020 16:00:00,209.88,20/08/2020 16:00:00,47.35
21/08/2020 16:00:00,127.44,21/08/2020 16:00:00,109.75,21/08/2020 16:00:00,77.07,21/08/2020 16:00:00,211.57,21/08/2020 16:00:00,47.28
24/08/2020 16:00:00,130.69,24/08/2020 16:00:00,111.83,24/08/2020 16:00:00,78.68,24/08/2020 16:00:00,212.62,24/08/2020 16:00:00,47.97
25/08/2020 16:00:00,129.79,25/08/2020 16:00:00,111.51,25/08/2020 16:00:00,82.72,25/08/2020 16:00:00,212.65,25/08/2020 16:00:00,47.91
26/08/2020 16:00:00,132.18,26/08/2020 16:00:00,111.53,26/08/2020 16:00:00,82.41,26/08/2020 16:00:00,213.76,26/08/2020 16:00:00,48.16
27/08/2020 16:00:00,133.73,27/08/2020 16:00:00,110.84,27/08/2020 16:00:00,83.41,27/08/2020 16:00:00,212.19,27/08/2020 16:00:00,48.23
28/08/2020 16:00:00,135.54,28/08/2020 16:00:00,112.29,28/08/2020 16:00:00,85,28/08/2020 16:00:00,214.91,28/08/2020 16:00:00,49.83
31/08/2020 16:00:00,131.87,31/08/2020 16:00:00,111.89,31/08/2020 16:00:00,84.47,31/08/2020 16:00:00,213.52,31/08/2020 16:00:00,49.53
01/09/2020 16:00:00,133.55,01/09/2020 16:00:00,114.84,01/09/2020 16:00:00,86.05,01/09/2020 16:00:00,212.69,01/09/2020 16:00:00,49.12
02/09/2020 16:00:00,135.39,02/09/2020 16:00:00,116.8,02/09/2020 16:00:00,88.35,02/09/2020 16:00:00,216.23,02/09/2020 16:00:00,51.19
03/09/2020 16:00:00,133.24,03/09/2020 16:00:00,112.85,03/09/2020 16:00:00,86.48,03/09/2020 16:00:00,213.8,03/09/2020 16:00:00,50.48
04/09/2020 16:00:00,131.99,04/09/2020 16:00:00,112.4,04/09/2020 16:00:00,86.27,04/09/2020 16:00:00,211.73,04/09/2020 16:00:00,51.04
08/09/2020 16:00:00,134.2,08/09/2020 16:00:00,112.72,08/09/2020 16:00:00,85.41,08/09/2020 16:00:00,213.58,08/09/2020 16:00:00,49.81
09/09/2020 16:00:00,133.36,09/09/2020 16:00:00,114.9,09/09/2020 16:00:00,85.86,09/09/2020 16:00:00,215.71,09/09/2020 16:00:00,50.19
10/09/2020 16:00:00,133.22,10/09/2020 16:00:00,114.79,10/09/2020 16:00:00,84.88,10/09/2020 16:00:00,217.24,10/09/2020 16:00:00,50
11/09/2020 16:00:00,131.75,11/09/2020 16:00:00,118,11/09/2020 16:00:00,85.27,11/09/2020 16:00:00,218,11/09/2020 16:00:00,51.06
14/09/2020 16:00:00,131.25,14/09/2020 16:00:00,119.28,14/09/2020 16:00:00,86.63,14/09/2020 16:00:00,220.56,14/09/2020 16:00:00,50.71
15/09/2020 16:00:00,131.24,15/09/2020 16:00:00,119.27,15/09/2020 16:00:00,87.71,15/09/2020 16:00:00,222.37,15/09/2020 16:00:00,51.05
16/09/2020 16:00:00,132.09,16/09/2020 16:00:00,118.59,16/09/2020 16:00:00,88.38,16/09/2020 16:00:00,224.81,16/09/2020 16:00:00,50.79
17/09/2020 16:00:00,130.22,17/09/2020 16:00:00,116.36,17/09/2020 16:00:00,86.75,17/09/2020 16:00:00,222.58,17/09/2020 16:00:00,50.55
18/09/2020 16:00:00,128.63,18/09/2020 16:00:00,114.66,18/09/2020 16:00:00,84.95,18/09/2020 16:00:00,220.27,18/09/2020 16:00:00,50.45
21/09/2020 16:00:00,125.41,21/09/2020 16:00:00,113.37,21/09/2020 16:00:00,83.89,21/09/2020 16:00:00,216.41,21/09/2020 16:00:00,49.09
22/09/2020 16:00:00,127.21,22/09/2020 16:00:00,116.87,22/09/2020 16:00:00,83.95,22/09/2020 16:00:00,216.41,22/09/2020 16:00:00,49.66
23/09/2020 16:00:00,123.28,23/09/2020 16:00:00,127.11,23/09/2020 16:00:00,82.99,23/09/2020 16:00:00,214.97,23/09/2020 16:00:00,48.21
24/09/2020 16:00:00,122.49,24/09/2020 16:00:00,124.75,24/09/2020 16:00:00,83.04,24/09/2020 16:00:00,216.12,24/09/2020 16:00:00,48.7
25/09/2020 16:00:00,124,25/09/2020 16:00:00,124.23,25/09/2020 16:00:00,84.3,25/09/2020 16:00:00,218.18,25/09/2020 16:00:00,48.72
28/09/2020 16:00:00,125.99,28/09/2020 16:00:00,124.32,28/09/2020 16:00:00,86.07,28/09/2020 16:00:00,220.26,28/09/2020 16:00:00,49.28
29/09/2020 16:00:00,125.4,29/09/2020 16:00:00,126.35,29/09/2020 16:00:00,84.8,29/09/2020 16:00:00,218.68,29/09/2020 16:00:00,48.92
30/09/2020 16:00:00,124.08,30/09/2020 16:00:00,125.54,30/09/2020 16:00:00,85.92,30/09/2020 16:00:00,219.49,30/09/2020 16:00:00,49.37
01/10/2020 16:00:00,123.31,01/10/2020 16:00:00,126.64,01/10/2020 16:00:00,86.74,01/10/2020 16:00:00,219.59,01/10/2020 16:00:00,49.18
02/10/2020 16:00:00,122.55,02/10/2020 16:00:00,126.64,02/10/2020 16:00:00,86.57,02/10/2020 16:00:00,222.67,02/10/2020 16:00:00,49.36
05/10/2020 16:00:00,123.37,05/10/2020 16:00:00,127.91,05/10/2020 16:00:00,88.47,05/10/2020 16:00:00,226.07,05/10/2020 16:00:00,49.38
06/10/2020 16:00:00,120.93,06/10/2020 16:00:00,127.65,06/10/2020 16:00:00,87.01,06/10/2020 16:00:00,224.09,06/10/2020 16:00:00,48.94
07/10/2020 16:00:00,122.91,07/10/2020 16:00:00,130.06,07/10/2020 16:00:00,88.45,07/10/2020 16:00:00,226.48,07/10/2020 16:00:00,49.56
08/10/2020 16:00:00,123.09,08/10/2020 16:00:00,129.71,08/10/2020 16:00:00,89.53,08/10/2020 16:00:00,225.8,08/10/2020 16:00:00,50.46
09/10/2020 16:00:00,124.98,09/10/2020 16:00:00,130.98,09/10/2020 16:00:00,90.01,09/10/2020 16:00:00,224.83,09/10/2020 16:00:00,50.81
12/10/2020 16:00:00,124.97,12/10/2020 16:00:00,129.46,12/10/2020 16:00:00,90.78,12/10/2020 16:00:00,226.11,12/10/2020 16:00:00,51.09
13/10/2020 16:00:00,128.96,13/10/2020 16:00:00,129.2,13/10/2020 16:00:00,90.16,13/10/2020 16:00:00,227.35,13/10/2020 16:00:00,50.22
14/10/2020 16:00:00,126.59,14/10/2020 16:00:00,127.66,14/10/2020 16:00:00,89.31,14/10/2020 16:00:00,227.62,14/10/2020 16:00:00,50.12
15/10/2020 16:00:00,127.36,15/10/2020 16:00:00,129,15/10/2020 16:00:00,88.83,15/10/2020 16:00:00,229.64,15/10/2020 16:00:00,49.99
16/10/2020 16:00:00,126.81,16/10/2020 16:00:00,128,16/10/2020 16:00:00,88.52,16/10/2020 16:00:00,229.37,16/10/2020 16:00:00,50.03
19/10/2020 16:00:00,124.23,19/10/2020 16:00:00,127.43,19/10/2020 16:00:00,87.6,19/10/2020 16:00:00,226,19/10/2020 16:00:00,49.62
20/10/2020 16:00:00,124.95,20/10/2020 16:00:00,128.49,20/10/2020 16:00:00,88.51,20/10/2020 16:00:00,227.45,20/10/2020 16:00:00,50.25
21/10/2020 16:00:00,126.63,21/10/2020 16:00:00,129.43,21/10/2020 16:00:00,88.27,21/10/2020 16:00:00,228.19,21/10/2020 16:00:00,49.99
22/10/2020 16:00:00,127.56,22/10/2020 16:00:00,130.02,22/10/2020 16:00:00,89.36,22/10/2020 16:00:00,229.15,22/10/2020 16:00:00,50.68
23/10/2020 16:00:00,128.35,23/10/2020 16:00:00,129.99,23/10/2020 16:00:00,90.8,23/10/2020 16:00:00,228.71,23/10/2020 16:00:00,50.52
26/10/2020 16:00:00,124.06,26/10/2020 16:00:00,128.37,26/10/2020 16:00:00,89.66,26/10/2020 16:00:00,224.27,26/10/2020 16:00:00,49.8
27/10/2020 16:00:00,123.31,27/10/2020 16:00:00,127.99,27/10/2020 16:00:00,90.05,27/10/2020 16:00:00,222.97,27/10/2020 16:00:00,49.9
28/10/2020 16:00:00,118.47,28/10/2020 16:00:00,122.08,28/10/2020 16:00:00,87.17,28/10/2020 16:00:00,214.69,28/10/2020 16:00:00,47.96
29/10/2020 16:00:00,121.54,29/10/2020 16:00:00,122.86,29/10/2020 16:00:00,88.3,29/10/2020 16:00:00,214.95,29/10/2020 16:00:00,48.02
30/10/2020 16:00:00,121.25,30/10/2020 16:00:00,120.08,30/10/2020 16:00:00,86.96,30/10/2020 16:00:00,213,30/10/2020 16:00:00,48.06
02/11/2020 16:00:00,120.13,02/11/2020 16:00:00,122.39,02/11/2020 16:00:00,85.97,02/11/2020 16:00:00,212.56,02/11/2020 16:00:00,48.62
03/11/2020 16:00:00,124.02,03/11/2020 16:00:00,124.59,03/11/2020 16:00:00,88.39,03/11/2020 16:00:00,216.8,03/11/2020 16:00:00,49.35
04/11/2020 16:00:00,125.07,04/11/2020 16:00:00,127.34,04/11/2020 16:00:00,89.79,04/11/2020 16:00:00,214.87,04/11/2020 16:00:00,49.17
05/11/2020 16:00:00,126.96,05/11/2020 16:00:00,129.7,05/11/2020 16:00:00,90.62,05/11/2020 16:00:00,216.31,05/11/2020 16:00:00,49.44
06/11/2020 16:00:00,127.46,06/11/2020 16:00:00,128.9,06/11/2020 16:00:00,90.65,06/11/2020 16:00:00,216.56,06/11/2020 16:00:00,49.45
09/11/2020 16:00:00,142.59,09/11/2020 16:00:00,128.95,09/11/2020 16:00:00,95.88,09/11/2020 16:00:00,213.22,09/11/2020 16:00:00,52.57
10/11/2020 16:00:00,142.11,10/11/2020 16:00:00,127.71,10/11/2020 16:00:00,93.92,10/11/2020 16:00:00,213.32,10/11/2020 16:00:00,53.98
11/11/2020 16:00:00,137.82,11/11/2020 16:00:00,127.66,11/11/2020 16:00:00,95.04,11/11/2020 16:00:00,218.02,11/11/2020 16:00:00,53.58
12/11/2020 16:00:00,135.52,12/11/2020 16:00:00,126.64,12/11/2020 16:00:00,93.53,12/11/2020 16:00:00,213.07,12/11/2020 16:00:00,53.01
13/11/2020 16:00:00,138.36,13/11/2020 16:00:00,128.28,13/11/2020 16:00:00,95.56,13/11/2020 16:00:00,213.28,13/11/2020 16:00:00,53.45
16/11/2020 16:00:00,144.67,16/11/2020 16:00:00,130.11,16/11/2020 16:00:00,97.78,16/11/2020 16:00:00,216.73,16/11/2020 16:00:00,53.85
17/11/2020 16:00:00,144.5,17/11/2020 16:00:00,132.21,17/11/2020 16:00:00,98.6,17/11/2020 16:00:00,216.01,17/11/2020 16:00:00,53.68
18/11/2020 16:00:00,143.9,18/11/2020 16:00:00,131.63,18/11/2020 16:00:00,97.91,18/11/2020 16:00:00,215.52,18/11/2020 16:00:00,52.61
19/11/2020 16:00:00,141.72,19/11/2020 16:00:00,131.91,19/11/2020 16:00:00,97.76,19/11/2020 16:00:00,215.11,19/11/2020 16:00:00,53.13
20/11/2020 16:00:00,141.07,20/11/2020 16:00:00,132.98,20/11/2020 16:00:00,97.01,20/11/2020 16:00:00,214.09,20/11/2020 16:00:00,52.67
23/11/2020 16:00:00,145.98,23/11/2020 16:00:00,134.13,23/11/2020 16:00:00,96.88,23/11/2020 16:00:00,217,23/11/2020 16:00:00,52.68
24/11/2020 16:00:00,151.49,24/11/2020 16:00:00,134.7,24/11/2020 16:00:00,98.3,24/11/2020 16:00:00,219.71,24/11/2020 16:00:00,53.22
25/11/2020 16:00:00,149.09,25/11/2020 16:00:00,135.54,25/11/2020 16:00:00,98.2,25/11/2020 16:00:00,219.34,25/11/2020 16:00:00,52.93
27/11/2020 13:00:00,147.13,27/11/2020 13:00:00,134.25,27/11/2020 13:00:00,98.66,27/11/2020 13:00:00,218.33,27/11/2020 13:00:00,52.7
30/11/2020 16:00:00,148.01,30/11/2020 16:00:00,134.7,30/11/2020 16:00:00,98.02,30/11/2020 16:00:00,217.44,30/11/2020 16:00:00,51.6
01/12/2020 16:00:00,149.44,01/12/2020 16:00:00,135.44,01/12/2020 16:00:00,98.82,01/12/2020 16:00:00,216.14,01/12/2020 16:00:00,52.04
02/12/2020 16:00:00,153.61,02/12/2020 16:00:00,135.58,02/12/2020 16:00:00,98.91,02/12/2020 16:00:00,210.86,02/12/2020 16:00:00,52.11
03/12/2020 16:00:00,153.24,03/12/2020 16:00:00,136.96,03/12/2020 16:00:00,100.11,03/12/2020 16:00:00,211.51,03/12/2020 16:00:00,52.78
04/12/2020 16:00:00,154.14,04/12/2020 16:00:00,137.19,04/12/2020 16:00:00,102.28,04/12/2020 16:00:00,210.74,04/12/2020 16:00:00,53.85
07/12/2020 16:00:00,153.68,07/12/2020 16:00:00,138.75,07/12/2020 16:00:00,101.41,07/12/2020 16:00:00,208.89,07/12/2020 16:00:00,52.99
08/12/2020 16:00:00,153.72,08/12/2020 16:00:00,139.12,08/12/2020 16:00:00,101.21,08/12/2020 16:00:00,208.39,08/12/2020 16:00:00,53.18
09/12/2020 16:00:00,154.43,09/12/2020 16:00:00,138.79,09/12/2020 16:00:00,100.4,09/12/2020 16:00:00,208.69,09/12/2020 16:00:00,53.33
10/12/2020 16:00:00,154.69,10/12/2020 16:00:00,137.58,10/12/2020 16:00:00,105.39,10/12/2020 16:00:00,208.04,10/12/2020 16:00:00,53.05
11/12/2020 16:00:00,175.72,11/12/2020 16:00:00,137.41,11/12/2020 16:00:00,103,11/12/2020 16:00:00,207.76,11/12/2020 16:00:00,53.35
14/12/2020 16:00:00,169.3,14/12/2020 16:00:00,136.28,14/12/2020 16:00:00,103.32,14/12/2020 16:00:00,211.92,14/12/2020 16:00:00,53.27
15/12/2020 16:00:00,173.94,15/12/2020 16:00:00,139.39,15/12/2020 16:00:00,104.18,15/12/2020 16:00:00,214.86,15/12/2020 16:00:00,53.84
16/12/2020 16:00:00,173.12,16/12/2020 16:00:00,138.34,16/12/2020 16:00:00,103.27,16/12/2020 16:00:00,213.8,16/12/2020 16:00:00,53.06
17/12/2020 16:00:00,173.55,17/12/2020 16:00:00,140.5,17/12/2020 16:00:00,103.21,17/12/2020 16:00:00,214.25,17/12/2020 16:00:00,53.27
18/12/2020 16:00:00,172.89,18/12/2020 16:00:00,137.28,18/12/2020 16:00:00,103.28,18/12/2020 16:00:00,215.08,18/12/2020 16:00:00,53.74
21/12/2020 16:00:00,170.69,21/12/2020 16:00:00,144.02,21/12/2020 16:00:00,102.94,21/12/2020 16:00:00,211.67,21/12/2020 16:00:00,52.81
22/12/2020 16:00:00,170.45,22/12/2020 16:00:00,142.45,22/12/2020 16:00:00,102.41,22/12/2020 16:00:00,211.92,22/12/2020 16:00:00,52.76
23/12/2020 16:00:00,173.55,23/12/2020 16:00:00,141.76,23/12/2020 16:00:00,102.06,23/12/2020 16:00:00,212.02,23/12/2020 16:00:00,53.08
24/12/2020 13:00:00,173.73,24/12/2020 13:00:00,141.6,24/12/2020 13:00:00,102.01,24/12/2020 13:00:00,211.39,24/12/2020 13:00:00,53.44
28/12/2020 16:00:00,178.86,28/12/2020 16:00:00,142.43,28/12/2020 16:00:00,104.34,28/12/2020 16:00:00,214.02,28/12/2020 16:00:00,54.16
29/12/2020 16:00:00,177.3,29/12/2020 16:00:00,141.57,29/12/2020 16:00:00,105.63,29/12/2020 16:00:00,212.71,29/12/2020 16:00:00,54.13
30/12/2020 16:00:00,181.17,30/12/2020 16:00:00,141.58,30/12/2020 16:00:00,105.97,30/12/2020 16:00:00,211.56,30/12/2020 16:00:00,54.44
31/12/2020 16:00:00,181.18,31/12/2020 16:00:00,141.47,31/12/2020 16:00:00,106.98,31/12/2020 16:00:00,214.58,31/12/2020 16:00:00,54.84
04/01/2021 16:00:00,177.68,04/01/2021 16:00:00,140.1,04/01/2021 16:00:00,103.1,04/01/2021 16:00:00,210.22,04/01/2021 16:00:00,52.76
05/01/2021 16:00:00,178.44,05/01/2021 16:00:00,141.23,05/01/2021 16:00:00,103.44,05/01/2021 16:00:00,211.48,05/01/2021 16:00:00,52.18
06/01/2021 16:00:00,179.12,06/01/2021 16:00:00,142.35,06/01/2021 16:00:00,104.19,06/01/2021 16:00:00,211,06/01/2021 16:00:00,50.52
07/01/2021 16:00:00,178.58,07/01/2021 16:00:00,144.95,07/01/2021 16:00:00,103.35,07/01/2021 16:00:00,211.98,07/01/2021 16:00:00,49.96
08/01/2021 16:00:00,178.69,08/01/2021 16:00:00,146.35,08/01/2021 16:00:00,105.67,08/01/2021 16:00:00,215.87,08/01/2021 16:00:00,51.08
11/01/2021 16:00:00,179.09,11/01/2021 16:00:00,147.05,11/01/2021 16:00:00,104.6,11/01/2021 16:00:00,214.23,11/01/2021 16:00:00,50.2
12/01/2021 16:00:00,175.99,12/01/2021 16:00:00,145.05,12/01/2021 16:00:00,102.82,12/01/2021 16:00:00,211.6,12/01/2021 16:00:00,50.11
13/01/2021 16:00:00,176.12,13/01/2021 16:00:00,143.04,13/01/2021 16:00:00,102.89,13/01/2021 16:00:00,212.09,13/01/2021 16:00:00,50.16
14/01/2021 16:00:00,173.43,14/01/2021 16:00:00,141.3,14/01/2021 16:00:00,101.82,14/01/2021 16:00:00,208.5,14/01/2021 16:00:00,49.23
15/01/2021 16:00:00,171.44,15/01/2021 16:00:00,140.72,15/01/2021 16:00:00,102.33,15/01/2021 16:00:00,209.91,15/01/2021 16:00:00,48.7
19/01/2021 16:00:00,172.26,19/01/2021 16:00:00,139.27,19/01/2021 16:00:00,102.54,19/01/2021 16:00:00,209.09,19/01/2021 16:00:00,48.51
20/01/2021 16:00:00,173.64,20/01/2021 16:00:00,142.8,20/01/2021 16:00:00,105.46,20/01/2021 16:00:00,213.63,20/01/2021 16:00:00,48.68
21/01/2021 16:00:00,171.28,21/01/2021 16:00:00,141.61,21/01/2021 16:00:00,104.58,21/01/2021 16:00:00,213.53,21/01/2021 16:00:00,48.95
22/01/2021 16:00:00,172.78,22/01/2021 16:00:00,139.35,22/01/2021 16:00:00,103.91,22/01/2021 16:00:00,213.38,22/01/2021 16:00:00,48.49
25/01/2021 16:00:00,171.89,25/01/2021 16:00:00,137.55,25/01/2021 16:00:00,103.45,25/01/2021 16:00:00,213.34,25/01/2021 16:00:00,48.78
26/01/2021 16:00:00,169.56,26/01/2021 16:00:00,135.1,26/01/2021 16:00:00,104.69,26/01/2021 16:00:00,215.38,26/01/2021 16:00:00,49.29
27/01/2021 16:00:00,163.03,27/01/2021 16:00:00,131.02,27/01/2021 16:00:00,97.87,27/01/2021 16:00:00,207,27/01/2021 16:00:00,48.53
28/01/2021 16:00:00,171.88,28/01/2021 16:00:00,134.72,28/01/2021 16:00:00,98.15,28/01/2021 16:00:00,206.82,28/01/2021 16:00:00,49.15
29/01/2021 16:00:00,168.17,29/01/2021 16:00:00,133.59,29/01/2021 16:00:00,96.81,29/01/2021 16:00:00,207.84,29/01/2021 16:00:00,48.15
01/02/2021 16:00:00,170.97,01/02/2021 16:00:00,135.71,01/02/2021 16:00:00,98.58,01/02/2021 16:00:00,207.93,01/02/2021 16:00:00,48.48
02/02/2021 16:00:00,176.96,02/02/2021 16:00:00,139.59,02/02/2021 16:00:00,101.65,02/02/2021 16:00:00,209.76,02/02/2021 16:00:00,48.96
03/02/2021 16:00:00,176.43,03/02/2021 16:00:00,138.63,03/02/2021 16:00:00,101.02,03/02/2021 16:00:00,208.71,03/02/2021 16:00:00,48.77
04/02/2021 16:00:00,180.23,04/02/2021 16:00:00,140.63,04/02/2021 16:00:00,103.64,04/02/2021 16:00:00,211.03,04/02/2021 16:00:00,49.01
05/02/2021 16:00:00,181.16,05/02/2021 16:00:00,145.11,05/02/2021 16:00:00,106.48,05/02/2021 16:00:00,212.58,05/02/2021 16:00:00,49.65
08/02/2021 16:00:00,190,08/02/2021 16:00:00,143.41,08/02/2021 16:00:00,106.26,08/02/2021 16:00:00,211.58,08/02/2021 16:00:00,49.92
09/02/2021 16:00:00,188.21,09/02/2021 16:00:00,141.79,09/02/2021 16:00:00,106.22,09/02/2021 16:00:00,215.98,09/02/2021 16:00:00,49.7
10/02/2021 16:00:00,189.63,10/02/2021 16:00:00,142.46,10/02/2021 16:00:00,105.87,10/02/2021 16:00:00,214.4,10/02/2021 16:00:00,49.6
11/02/2021 16:00:00,190.91,11/02/2021 16:00:00,143.54,11/02/2021 16:00:00,105.86,11/02/2021 16:00:00,214.27,11/02/2021 16:00:00,50.3
12/02/2021 16:00:00,187.67,12/02/2021 16:00:00,142.12,12/02/2021 16:00:00,105.3,12/02/2021 16:00:00,213.9,12/02/2021 16:00:00,50.69
16/02/2021 16:00:00,186.35,16/02/2021 16:00:00,141.71,16/02/2021 16:00:00,106.15,16/02/2021 16:00:00,215.03,16/02/2021 16:00:00,50.27
17/02/2021 16:00:00,186.44,17/02/2021 16:00:00,143.99,17/02/2021 16:00:00,104.44,17/02/2021 16:00:00,213.45,17/02/2021 16:00:00,50.13
18/02/2021 16:00:00,183,18/02/2021 16:00:00,145.09,18/02/2021 16:00:00,104.97,18/02/2021 16:00:00,215.43,18/02/2021 16:00:00,50.77
19/02/2021 16:00:00,183.65,19/02/2021 16:00:00,142.02,19/02/2021 16:00:00,103.37,19/02/2021 16:00:00,212.24,19/02/2021 16:00:00,50.11
22/02/2021 16:00:00,191.76,22/02/2021 16:00:00,136.67,22/02/2021 16:00:00,101.81,22/02/2021 16:00:00,212.06,22/02/2021 16:00:00,50.63
23/02/2021 16:00:00,197.09,23/02/2021 16:00:00,136.13,23/02/2021 16:00:00,101.37,23/02/2021 16:00:00,211.32,23/02/2021 16:00:00,50.54
24/02/2021 16:00:00,197.51,24/02/2021 16:00:00,135.65,24/02/2021 16:00:00,104.38,24/02/2021 16:00:00,213.27,24/02/2021 16:00:00,50.71
25/02/2021 16:00:00,190.98,25/02/2021 16:00:00,135.54,25/02/2021 16:00:00,103.47,25/02/2021 16:00:00,210.95,25/02/2021 16:00:00,50.17
26/02/2021 16:00:00,189.04,26/02/2021 16:00:00,134.78,26/02/2021 16:00:00,108.03,26/02/2021 16:00:00,206.14,26/02/2021 16:00:00,48.99
01/03/2021 16:00:00,194.98,01/03/2021 16:00:00,137.65,01/03/2021 16:00:00,106.87,01/03/2021 16:00:00,208.25,01/03/2021 16:00:00,49.9
02/03/2021 16:00:00,193.94,02/03/2021 16:00:00,137.02,02/03/2021 16:00:00,107.2,02/03/2021 16:00:00,208.67,02/03/2021 16:00:00,50.1
03/03/2021 16:00:00,192.26,03/03/2021 16:00:00,134.26,03/03/2021 16:00:00,106.22,03/03/2021 16:00:00,205.82,03/03/2021 16:00:00,49.98
04/03/2021 16:00:00,188.03,04/03/2021 16:00:00,132.04,04/03/2021 16:00:00,104.89,04/03/2021 16:00:00,204.84,04/03/2021 16:00:00,49.94
05/03/2021 16:00:00,189.99,05/03/2021 16:00:00,133.35,05/03/2021 16:00:00,105.2,05/03/2021 16:00:00,207.37,05/03/2021 16:00:00,50.79
08/03/2021 16:00:00,201.91,08/03/2021 16:00:00,134.56,08/03/2021 16:00:00,105.03,08/03/2021 16:00:00,209.11,08/03/2021 16:00:00,51.64
09/03/2021 16:00:00,194.51,09/03/2021 16:00:00,135.95,09/03/2021 16:00:00,106.55,09/03/2021 16:00:00,208.55,09/03/2021 16:00:00,50.86
10/03/2021 16:00:00,195.06,10/03/2021 16:00:00,137.59,10/03/2021 16:00:00,107.78,10/03/2021 16:00:00,213.31,10/03/2021 16:00:00,51.44
11/03/2021 16:00:00,196.75,11/03/2021 16:00:00,141.19,11/03/2021 16:00:00,107.32,11/03/2021 16:00:00,211.57,11/03/2021 16:00:00,50.88
12/03/2021 16:00:00,197.16,12/03/2021 16:00:00,140.45,12/03/2021 16:00:00,107.81,12/03/2021 16:00:00,212.34,12/03/2021 16:00:00,50.36
15/03/2021 16:00:00,196.76,15/03/2021 16:00:00,144.94,15/03/2021 16:00:00,108.9,15/03/2021 16:00:00,220.46,15/03/2021 16:00:00,51.03
16/03/2021 16:00:00,194.24,16/03/2021 16:00:00,144.65,16/03/2021 16:00:00,111.34,16/03/2021 16:00:00,219.86,16/03/2021 16:00:00,51.22
17/03/2021 16:00:00,195.24,17/03/2021 16:00:00,144.82,17/03/2021 16:00:00,110.46,17/03/2021 16:00:00,224.11,17/03/2021 16:00:00,51.24
18/03/2021 16:00:00,192.28,18/03/2021 16:00:00,143.17,18/03/2021 16:00:00,107.62,18/03/2021 16:00:00,222.9,18/03/2021 16:00:00,50.57
19/03/2021 16:00:00,191.14,19/03/2021 16:00:00,137.49,19/03/2021 16:00:00,106.34,19/03/2021 16:00:00,222.44,19/03/2021 16:00:00,50.81
22/03/2021 16:00:00,192.86,22/03/2021 16:00:00,138.27,22/03/2021 16:00:00,107.57,22/03/2021 16:00:00,225.07,22/03/2021 16:00:00,51
23/03/2021 16:00:00,188.73,23/03/2021 16:00:00,137.12,23/03/2021 16:00:00,106.25,23/03/2021 16:00:00,224.37,23/03/2021 16:00:00,51.39
24/03/2021 16:00:00,184.72,24/03/2021 16:00:00,133.16,24/03/2021 16:00:00,104.97,24/03/2021 16:00:00,224.05,24/03/2021 16:00:00,51.52
25/03/2021 16:00:00,186.91,25/03/2021 16:00:00,128.64,25/03/2021 16:00:00,107.35,25/03/2021 16:00:00,224.2,25/03/2021 16:00:00,52.02
26/03/2021 16:00:00,185.92,26/03/2021 16:00:00,132.99,26/03/2021 16:00:00,109.9,26/03/2021 16:00:00,225.21,26/03/2021 16:00:00,53.04
29/03/2021 16:00:00,184.85,29/03/2021 16:00:00,133.49,29/03/2021 16:00:00,109.13,29/03/2021 16:00:00,227.35,29/03/2021 16:00:00,53.85
30/03/2021 16:00:00,185.53,30/03/2021 16:00:00,132.95,30/03/2021 16:00:00,110.27,30/03/2021 16:00:00,224.98,30/03/2021 16:00:00,53.15
31/03/2021 16:00:00,184.52,31/03/2021 16:00:00,132.89,31/03/2021 16:00:00,109.27,31/03/2021 16:00:00,224.14,31/03/2021 16:00:00,52.71
01/04/2021 16:00:00,188.97,01/04/2021 16:00:00,132.53,01/04/2021 16:00:00,109.38,01/04/2021 16:00:00,225.21,01/04/2021 16:00:00,52.51
05/04/2021 16:00:00,188.5,05/04/2021 16:00:00,135.12,05/04/2021 16:00:00,111.02,05/04/2021 16:00:00,228.85,05/04/2021 16:00:00,52.81
06/04/2021 16:00:00,189.73,06/04/2021 16:00:00,137.16,06/04/2021 16:00:00,113.15,06/04/2021 16:00:00,231.91,06/04/2021 16:00:00,53.19
